"DisPicture_ID","DisPicture_DiseaseId","DisPicture_SymptomTypeId","DisPicture_Img","DisPicture_Demo","px","zan","cai","describe","DisPicture_Come","DisPicture_updata","buwei"
497,93,3,"/uploadfiles/image/20131025/20131025162211_9074w.jpg","胼胝-微观图",0,0,1,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 蓝丝嵌在胼胝面</span><span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</span><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
&nbsp;&nbsp;<br />
&nbsp;&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源：<em>Clin Cosmet Investig Dermatol</em></strong>",,28,
498,93,3,"/uploadfiles/image/20131025/20131025162444_0700w.jpg","胼胝-微观镜像",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">透明细丝状的胼胝</span><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<br />
<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <br />
&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源：</strong><em><strong>Clin Cosmet Investig Dermatol</strong></em>
</p>",,34,
499,97,2,"/uploadfiles/image/20131101/20131101091544_9738w.jpg","尖锐湿疣-外阴",0,0,1,"<div align=""center"">
	<span style=""font-size:14px;font-family:宋体;line-height:1.5;"">龟头多发性红色柔软的斑块</span><br />
</div>
<div align=""right"">
	<span style=""font-family:宋体;""><strong><em>图片来源：皮肤病理学：与临床的联系</em></strong></span><span><strong><em>(</em></strong></span><span style=""font-family:宋体;""><strong><em>上册</em></strong></span><span><strong><em>)</em></strong></span> 
</div>",,15,"外阴"
500,97,2,"/uploadfiles/image/20131101/20131101091832_8145w.jpg","尖锐湿疣-外阴",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-family:宋体;font-size:14px;line-height:1.5;"">小阴唇和阴道前庭周围的多发灰白色皮损</span> 
</p>
<div align=""right"">
	<p class=""MsoNormal"">
		<a name=""OLE_LINK5""></a><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span> 
	</p>
</div>",,17,"外阴"
501,97,2,"/uploadfiles/image/20131101/20131101091936_0258w.jpg","尖锐湿疣-外阴",0,0,1,"<div align=""center"">
	<span style=""font-size:14px;font-family:宋体;line-height:1.5;"">患者皮损的疣体有蒂，并延伸至大腿</span><br />
</div>
<div align=""right"">
	<p class=""MsoNormal"">
		<a name=""OLE_LINK7""></a><a name=""OLE_LINK5""></a><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span></span><span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span></span> 
	</p>
</div>",,18,"外阴"
502,97,2,"/uploadfiles/image/20131101/20131101092143_7900w.jpg","尖锐湿疣-外阴",0,0,1,"<div align=""center"">
	<span style=""font-size:14px;font-family:宋体;line-height:1.5;"">皮损非常泛发，容易复发宫颈尖锐湿疣</span><br />
<span style=""font-size:10.5pt;font-family:宋体;""></span> 
</div>
<div align=""right"">
	<span style=""font-size:10.5pt;font-family:宋体;""></span><span><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span></span></span><span><span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span></span></span><span style=""font-size:10.5pt;font-family:宋体;""></span> 
</div>",,23,"外阴"
503,97,2,"/uploadfiles/image/20131101/20131101092242_7113w.jpg","尖锐湿疣-外阴",0,0,1,"<div align=""center"">
	<span style=""font-size:14px;font-family:宋体;line-height:1.5;"">肛周皮损考虑与同性恋行为有关</span><br />
</div>
<div align=""right"">
	<a name=""OLE_LINK11""></a><a name=""OLE_LINK9""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK5""></a><span><span><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span></span></span></span><span><span><span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span></span></span></span> 
</div>",,20,"外阴"
504,97,3,"/uploadfiles/image/20131101/20131101092453_4239w.jpg","尖锐湿疣-组织病理图",0,0,1,"<div align=""left"">
	<p class=""MsoNormal"" align=""center"">
		<a name=""OLE_LINK14""></a><a name=""OLE_LINK13""></a><span style=""font-size:14px;line-height:1.5;""><span style=""font-family:宋体;font-size:14px;line-height:1.5;"">表皮乳头瘤样增生，见大量空泡细胞</span></span> 
	</p>
	<div align=""right"">
		<span style=""font-size:12px;font-family:宋体;""><strong><em>图片来源：皮肤组织病理彩色图谱</em></strong></span><br />
	</div>
</div>
<p class=""MsoNormal"" align=""center"">
	<br />
</p>",,16,
505,97,3,"/uploadfiles/image/20131101/20131101092734_7750w.jpg","尖锐湿疣-组织病理图",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""line-height:1.5;font-size:14px;"">HPV6/11</span><span style=""font-family:宋体;line-height:1.5;font-size:14px;"">细胞核内呈棕褐色</span> 
</p>
<p class=""MsoNormal"" align=""right"">
	<span><span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<em><strong>&nbsp; </strong></em></span><a name=""OLE_LINK2""></a><a name=""OLE_LINK1""></a><span><span><em><strong>&nbsp;</strong></em></span></span></span><a name=""OLE_LINK16""></a><a name=""OLE_LINK15""></a><span><span><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤组织病理彩色图谱</strong></em></span></span></span></span> 
</p>",,17,
506,97,3,"/uploadfiles/image/20131101/20131101093118_1518w.jpg","尖锐湿疣-组织病理图",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-family:宋体;font-size:14px;line-height:1.5;"">可见局灶性角化不全，轻度乳头瘤样增生和非常明显的棘层增厚，与真皮之间的界限清楚</span>
</p>
<p class=""MsoNormal"" align=""right"">
	<a name=""OLE_LINK11""></a><a name=""OLE_LINK9""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK5""></a><span><span><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span></span></span></span><span><span><span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span></span></span></span>
</p>
<br />",,18,
507,97,3,"/uploadfiles/image/20131101/20131101093213_2199w.jpg","尖锐湿疣-组织病理图",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-family:宋体;font-size:14px;line-height:1.5;"">这是一个典型的菜花样皮损。注量乳头瘤样增生和明显的棘层增厚</span>
</p>
<p class=""MsoNormal"" align=""right"">
	<a name=""OLE_LINK22""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK9""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK5""></a><span><span><span><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span></span></span></span></span><span><span><span><span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span></span></span></span></span>
</p>
<br />",,19,
508,97,3,"/uploadfiles/image/20131101/20131101093334_4493w.jpg","尖锐湿疣-组织病理图",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-family:宋体;font-size:14px;"">明显的中空细胞，核不规则，胞质空泡化</span> 
</p>
<p class=""MsoNormal"" align=""right"">
	<a name=""OLE_LINK25""></a><a name=""OLE_LINK22""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK9""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK5""></a><span><span><span><span><span><span style=""font-family:宋体;""><em><strong>图片来源：皮肤病理学：与临床的联系</strong></em></span><span><em><strong>(</strong></em></span></span></span></span></span></span><span><span><span><span><span><span><span style=""font-family:宋体;""><em><strong>上册</strong></em></span><span><em><strong>)</strong></em></span></span></span></span></span></span></span> 
</p>",,21,
509,96,2,"/uploadfiles/image/20131101/20131101141634_5643w.jpg","生殖器疱疹-外阴",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-size:14px;line-height:1.5;"" class=""shorttext""><span style=""font-size:14px;line-height:1.5;"">A.</span></span><span class=""shorttext""><span style=""font-family:宋体;""><span style=""font-size:14px;line-height:1.5;"">原发性生殖器疱疹伴发囊泡。</span><br />
</span></span>
</p>
<p class=""MsoNormal"" align=""right"">
	<span style=""font-family:宋体;""><strong><em>图片来源：</em></strong></span><span><strong><em>Fitzpatrick's Dermatology in General Medicine</em></strong></span>
</p>
<span></span>
<p>
	<br />
</p>",,10,"外阴"
510,96,2,"/uploadfiles/image/20131101/20131101141755_3880w.jpg","生殖器疱疹-外阴",0,0,1,"<p class=""MsoNormal"">
	<p class=""MsoNormal"" align=""center"">
		<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;"" class=""shorttext""><span style=""font-size:14px;line-height:1.5;"">B.</span></span></span></span></span><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;"" class=""shorttext""><span style=""font-family:宋体;font-size:14px;line-height:1.5;"">原发性疱疹性外阴炎。</span></span></span></span></span></span>
	</p>
<span></span><span></span> 
	<p class=""MsoNormal"" align=""right"">
		<span><span><span style=""font-family:宋体;""><strong><em>图片来源：</em></strong></span><span><strong><em>Fitzpatrick's Dermatology in General Medicine</em></strong></span></span></span>
	</p>
<br />
<span class=""shorttext""><span style=""font-family:宋体;""></span></span><span class=""shorttext""><span style=""font-family:宋体;""></span></span>
</p>",,19,"外阴"
511,96,2,"/uploadfiles/image/20131101/20131101142109_5148w.jpg","生殖器疱疹-外阴",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;"">A.</span></span><span><span><span style=""font-family:宋体;font-size:14px;line-height:1.5;"">生殖器疱疹：复发性感染的阴茎。集团囊泡</span><span style=""font-size:14px;line-height:1.5;"">ARED</span></span></span><span style=""font-size:14px;line-height:1.5;""><span style=""font-size:14px;line-height:1.5;""><span style=""font-family:宋体;font-size:14px;line-height:1.5;"">基地所产生的阴茎轴的中部初结痂。</span></span></span>
</p>
<p class=""MsoNormal"" align=""right"">
	<span><span><span style=""font-family:宋体;""><strong><em>图片来源：</em></strong></span><span><strong><em>Fitzpatrick's Dermatology in General Medicine</em></strong></span></span></span>
</p>",,20,"外阴"
512,96,2,"/uploadfiles/image/20131101/20131101142215_3625w.jpg","生殖器疱疹-外阴",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-size:14px;line-height:1.5;"">&nbsp;B.</span><span style=""font-family:宋体;font-size:14px;line-height:1.5;"">生殖器疱疹：复发性外阴感染。大阴唇，痛苦糜烂。</span>
</p>
<p class=""MsoNormal"" align=""right"">
	<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><span><span style=""font-family:宋体;""><em><strong>图片来源：</strong></em></span><span><em><strong>Fitzpatrick's Dermatology in General Medicine</strong></em></span></span>
</p>",,21,"外阴"
513,96,3,"/uploadfiles/image/20131101/20131101142302_1938w.jpg","生殖器-组织病理图",0,0,1,"<p class=""MsoNormal"" align=""center"">
	<span style=""font-family:宋体;font-size:14px;line-height:1.5;"">表皮内水疱，疱内棘细胞气球变性</span>
</p>
<div align=""right"">
	<span style=""font-size:12px;font-family:宋体;""><strong><em>图片来源：皮肤组织病理彩色图谱</em></strong></span><br />
</div>",,25,
514,64,2,"/uploadfiles/image/20131104/20131104151349_5432w.jpg","湿疹-四肢（手臂）",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;"">儿童手臂上的钱币状湿疹、结痂斑块</span>
</div>
<span style=""font-size:14px;""></span><br />
<br />
<br />
<br />
<br />
<br />
<p class=""MsoNormal"" style=""text-align:right;"">
	<a name=""OLE_LINK23""></a><a name=""OLE_LINK22""></a><b>图片来源：<i><span style=""font-family:'Times New Roman';"">Fitzpatrick’s dermatology
in general medicine</span></i><span></span></b>
</p>",,12,"四肢"
515,64,2,"/uploadfiles/image/20131104/20131104152334_9966w.jpg","湿疹-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;line-height:1.5;""><span style=""line-height:2;"">急性湿疹-发生于消退，为境界不清的红斑，其中有小丘疹和水疱，有的聚集成片，破后成糜烂面，大量渗液，部分结黄色或褐色痂</span><br />
<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i>《中国临床皮肤病学》<span></span></i></b> 
	</p>
<br />
<br />
<br />
</span> 
</div>",,10,"四肢"
516,64,2,"/uploadfiles/image/20131104/20131104152805_6883w.jpg","湿疹-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-family:SimSun;font-size:14px;""><span style=""line-height:2;"">亚急性湿疹-下肢胫前部对称性境界不清红斑，红斑上丘疱疹成群聚集。轻度糜烂、结痂、浸润</span><br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i>《中国临床皮肤病学》<span></span></i></b> 
	</p>
</span> 
</div>",,18,"四肢"
517,64,2,"/uploadfiles/image/20131104/20131104153217_5507w.jpg","湿疹-四肢",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">慢性湿疹-小腿皮肤增厚、浸润，褐红色，色素沉着，表面结痂并附有鳞屑，有苔藓样变，境界较清楚，周围散在及聚集小丘疱疹<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i>《中国临床皮肤病学》<span></span></i></b>
	</p>
</span>
</div>",,22,"四肢"
518,64,2,"/uploadfiles/image/20131104/20131104153556_0447w.jpg","湿疹-躯干",0,0,1,"<p class=""MsoNormal"" style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">钱币状湿疹</span><span lang=""EN-US"" style=""font-size:14px;line-height:2;"">--</span><span style=""font-size:14px;line-height:2;"">炎症斑块由有渗液的丘疹水疱性病变密集而成，并导致结痂，通常为黄色<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><span style=""font-family:Times New Roman;"">Fitzpatrick's</span></i></b><b><i><span style=""font-family:Times New Roman;"">&nbsp;Color Atlas
&amp; Synopsis of Clinical Dermatology</span></i></b>
	</p>
</span>
</p>",,20,"躯干"
519,64,3,"/uploadfiles/image/20131104/20131104154650_4815w.jpg","湿疹-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">钱币状湿疹的组织病理图-包含血浆</span><span style=""font-size:14px;line-height:2;"">和</span><span style=""font-size:14px;line-height:2;"">中性粒细胞的角化不全以及牛皮癣样的表皮</span><span style=""font-size:14px;line-height:2;"">海绵样增生，伴有</span><span style=""font-size:14px;line-height:2;"">真皮浅层血管周围淋巴细胞、巨噬细胞和嗜酸性粒细胞浸润<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i><span style=""font-family:'Times New Roman';"">Fitzpatrick’s dermatology
in general medicine</span></i><span></span></b>
	</p>
<br />
<br />
<br />
<br />
</span>
</div>",,16,
520,64,3,"/uploadfiles/image/20131104/20131104160019_3585w.jpg","湿疹-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">急性湿疹-表皮内多房性水疱<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i>皮肤组织病理彩色图谱</i><span></span></b>
	</p>
</span>
</div>",,20,
521,64,3,"/uploadfiles/image/20131104/20131104160219_4319w.jpg","湿疹-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">亚急性湿疹-细胞间水肿、网状变性及小水疱形成<br />
<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i>皮肤组织病理彩色图谱</i><span></span></b>
	</p>
</span>
</div>",,21,
522,64,3,"/uploadfiles/image/20131104/20131104160405_4653w.jpg","湿疹-组织病理图",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;line-height:2;"">慢性湿疹-角化过度，颗粒层、棘层肥厚<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：<i>皮肤组织病理彩色图谱</i><span></span></b>
	</p>
</span>
</div>",,28,
523,99,2,"/uploadfiles/image/20131111/20131111101043_4731w.jpg","扁平苔癣-四肢",0,0,1,"<p class=""MsoNormal"" style=""text-align:center;"">
	<span style=""line-height:2;""><span style=""font-size:14px;"">扁平苔藓：光亮的多边形紫红色平顶形丘疹</span><br />
</span><span style=""font-size:14px;line-height:2;""> <br />
<br />
<br />
</span>
</p>
<div style=""text-align:right;"">
	<span style=""line-height:2;font-family:'Times New Roman';""><strong>图片来源：</strong></span><b style=""line-height:2;""><i><span style=""font-family:Times New Roman;"">Fitzpatrick's</span></i><i><span style=""font-family:Times New Roman;"">&nbsp;Color Atlas
&amp; Synopsis of Clinical Dermatology</span></i></b><span style=""line-height:2;font-family:'Times New Roman';""></span> 
</div>
<p>
	<br />
</p>",,16,"四肢"
525,99,2,"/uploadfiles/image/20131111/20131111102121_1866w.jpg","扁平苔癣-面颈部（唇部）",1,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;"">扁平苔藓：唇部的银白色、融合性的平顶丘疹。注：</span><span style=""font-size:14px;font-family:'Times New Roman';"">Wickham</span><span style=""font-size:14px;"">纹（箭头）<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b><span>图片来源：</span></b><b><i><span style=""font-family:'Times New Roman';"">Fitzpatrick's</span></i></b><b><i><span style=""font-family:'Times New Roman';"">&nbsp;Color Atlas &amp; Synopsis of Clinical
Dermatology</span></i></b> 
	</p>
</span> 
</div>",,15,"面颈部"
526,99,2,"/uploadfiles/image/20131111/20131111102212_5263w.jpg","扁平苔癣-面颈部（口腔）",2,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;"">扁平苔藓：</span><span style=""font-family:'Times New Roman';font-size:14px;"">Wickham</span><span style=""font-size:14px;"">纹&nbsp; </span><span style=""font-size:14px;"">位于颊粘膜处的伴有花边、白色图案的紫红色斑块<br />
<br />
<br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b><span>图片来源：</span></b><b><i><span style=""font-family:'Times New Roman';"">Fitzpatrick's</span></i></b><b><i><span style=""font-family:'Times New Roman';"">&nbsp;Color Atlas
&amp; Synopsis of Clinical Dermatology</span></i></b> 
	</p>
</span> 
</div>",,26,"面颈部"
527,99,2,"/uploadfiles/image/20131111/20131111102536_8555w.jpg","扁平苔癣-外阴",0,0,1,"<p class=""MsoNormal"">
	<div style=""text-align:center;"">
		<span style=""font-size:14px;line-height:2;"">环状扁平苔藓：阴茎</span><span lang=""EN-US"" style=""font-size:14px;line-height:2;"">&nbsp; </span><span style=""font-size:14px;line-height:2;"">一个</span><span lang=""EN-US"" style=""font-family:'Times New Roman';font-size:14px;line-height:2;"">26</span><span style=""font-size:14px;line-height:2;"">岁的病人的龟头和阴茎末端的紫红色环形斑块</span>
	</div>
<span style=""font-size:14px;""><br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<b>图片来源：</b><b><i><span style=""font-family:Times New Roman;"">Fitzpatrick's</span></i></b><b><i><span style=""font-family:Times New Roman;"">&nbsp;Color Atlas &amp; Synopsis of Clinical
Dermatology</span></i></b>
	</p>
</span><span style=""font-size:14px;""></span>
</p>",,28,"外阴"
